"","conn_name","region"
"5336","23_200","1_7"
"5337","23_201","3_7"
"5338","23_202","1_7"
"5339","23_203","1_7"
"5340","23_204","1_7"
"5341","23_205","1_7"
"5342","23_206","1_7"
"5343","23_207","1_7"
"5344","23_208","1_7"
"5345","23_209","1_7"
"5346","23_210","1_7"
"5347","23_211","0_7"
"5348","23_212","0_7"
"5349","23_213","0_7"
"5350","23_214","0_7"
"5351","23_215","0_7"
"5352","23_216","0_7"
"5353","23_217","0_7"
"5354","23_218","0_7"
"5355","23_219","0_7"
"5356","23_220","0_7"
"5357","23_221","0_7"
"5358","23_222","0_7"
"5359","23_223","0_7"
"5360","23_224","0_7"
"5361","23_225","0_7"
"5362","23_226","0_7"
"5363","23_227","0_7"
"5364","23_228","0_7"
"5365","23_229","0_7"
"5366","23_230","0_7"
"5367","23_231","0_7"
"5368","23_232","0_7"
"5369","23_233","0_7"
"5370","23_234","0_7"
"5371","23_235","0_7"
"5372","23_236","0_7"
"5373","23_237","0_7"
"5374","23_238","0_7"
"5375","23_239","0_7"
"5376","23_240","0_7"
"5377","23_241","0_7"
"5378","23_242","0_7"
"5379","23_243","0_7"
"5380","23_244","0_7"
"5381","23_245","0_7"
"5382","23_246","0_7"
"5383","24_25","3_6"
"5384","24_26","3_6"
"5385","24_27","5_6"
"5386","24_28","6_6"
"5387","24_29","6_6"
"5388","24_30","3_6"
"5389","24_31","6_6"
"5390","24_32","6_6"
"5391","24_33","6_7"
"5392","24_34","6_7"
"5393","24_35","6_7"
"5394","24_36","6_6"
"5395","24_37","4_6"
"5396","24_38","4_6"
"5397","24_39","4_6"
"5398","24_40","4_6"
"5399","24_41","6_7"
"5400","24_42","6_7"
"5401","24_43","6_7"
"5402","24_44","6_7"
"5403","24_45","5_6"
"5404","24_46","6_6"
"5405","24_47","5_6"
"5406","24_48","5_6"
"5407","24_49","5_6"
"5408","24_50","5_6"
"5409","24_51","6_7"
"5410","24_52","6_7"
"5411","24_53","2_6"
"5412","24_54","2_6"
"5413","24_55","3_6"
"5414","24_56","3_6"
"5415","24_57","2_6"
"5416","24_58","2_6"
"5417","24_59","2_6"
"5418","24_60","2_6"
"5419","24_61","4_6"
"5420","24_62","4_6"
"5421","24_63","3_6"
"5422","24_64","3_6"
"5423","24_65","4_6"
"5424","24_66","2_6"
"5425","24_67","2_6"
"5426","24_68","2_6"
"5427","24_69","5_6"
"5428","24_70","5_6"
"5429","24_71","2_6"
"5430","24_72","2_6"
"5431","24_73","2_6"
"5432","24_74","2_6"
"5433","24_75","2_6"
"5434","24_76","2_6"
"5435","24_77","5_6"
"5436","24_78","5_6"
"5437","24_79","6_7"
"5438","24_80","6_7"
"5439","24_81","6_7"
"5440","24_82","6_6"
"5441","24_83","6_7"
"5442","24_84","6_7"
"5443","24_85","3_6"
"5444","24_86","3_6"
"5445","24_87","6_7"
"5446","24_88","6_7"
"5447","24_89","5_6"
"5448","24_90","5_6"
"5449","24_91","3_6"
"5450","24_92","3_6"
"5451","24_93","5_6"
"5452","24_94","5_6"
"5453","24_95","6_7"
"5454","24_96","5_6"
"5455","24_97","3_6"
"5456","24_98","3_6"
"5457","24_99","6_6"
"5458","24_100","6_6"
"5459","24_101","5_6"
"5460","24_102","5_6"
"5461","24_103","5_6"
"5462","24_104","5_6"
"5463","24_105","1_6"
"5464","24_106","1_6"
"5465","24_107","3_6"
"5466","24_108","1_6"
"5467","24_109","5_6"
"5468","24_110","5_6"
"5469","24_111","5_6"
"5470","24_112","1_6"
"5471","24_113","1_6"
"5472","24_114","1_6"
"5473","24_115","5_6"
"5474","24_116","5_6"
"5475","24_117","5_6"
"5476","24_118","5_6"
"5477","24_119","1_6"
"5478","24_120","1_6"
"5479","24_121","6_7"
"5480","24_122","6_7"
"5481","24_123","4_6"
"5482","24_124","4_6"
"5483","24_125","3_6"
"5484","24_126","3_6"
"5485","24_127","3_6"
"5486","24_128","3_6"
"5487","24_129","3_6"
"5488","24_130","3_6"
"5489","24_131","2_6"
"5490","24_132","2_6"
"5491","24_133","3_6"
"5492","24_134","3_6"
"5493","24_135","1_6"
"5494","24_136","1_6"
"5495","24_137","6_6"
"5496","24_138","6_6"
"5497","24_139","3_6"
"5498","24_140","3_6"
"5499","24_141","6_7"
"5500","24_142","6_6"
"5501","24_143","3_6"
"5502","24_144","6_7"
"5503","24_145","2_6"
"5504","24_146","2_6"
"5505","24_147","6_6"
"5506","24_148","6_6"
"5507","24_149","2_6"
"5508","24_150","3_6"
"5509","24_151","1_6"
"5510","24_152","1_6"
"5511","24_153","6_7"
"5512","24_154","6_7"
"5513","24_155","2_6"
"5514","24_156","2_6"
"5515","24_157","2_6"
"5516","24_158","2_6"
"5517","24_159","3_6"
"5518","24_160","2_6"
"5519","24_161","2_6"
"5520","24_162","2_6"
"5521","24_163","2_6"
"5522","24_164","2_6"
"5523","24_165","0_6"
"5524","24_166","6_6"
"5525","24_167","4_6"
"5526","24_168","4_6"
"5527","24_169","4_6"
"5528","24_170","4_6"
"5529","24_171","2_6"
"5530","24_172","2_6"
"5531","24_173","4_6"
"5532","24_174","4_6"
"5533","24_175","6_7"
"5534","24_176","6_7"
"5535","24_177","0_6"
"5536","24_178","0_6"
"5537","24_179","6_7"
"5538","24_180","4_6"
"5539","24_181","6_7"
"5540","24_182","1_6"
"5541","24_183","4_6"
"5542","24_184","4_6"
"5543","24_185","4_6"
"5544","24_186","4_6"
"5545","24_187","6_7"
"5546","24_188","6_7"
"5547","24_189","1_6"
"5548","24_190","1_6"
"5549","24_191","1_6"
"5550","24_192","1_6"
"5551","24_193","1_6"
"5552","24_194","1_6"
"5553","24_195","1_6"
"5554","24_196","1_6"
"5555","24_197","1_6"
"5556","24_198","1_6"
"5557","24_199","1_6"
"5558","24_200","1_6"
"5559","24_201","3_6"
"5560","24_202","1_6"
"5561","24_203","1_6"
"5562","24_204","1_6"
"5563","24_205","1_6"
"5564","24_206","1_6"
"5565","24_207","1_6"
"5566","24_208","1_6"
"5567","24_209","1_6"
"5568","24_210","1_6"
"5569","24_211","0_6"
"5570","24_212","0_6"
"5571","24_213","0_6"
"5572","24_214","0_6"
"5573","24_215","0_6"
"5574","24_216","0_6"
"5575","24_217","0_6"
"5576","24_218","0_6"
"5577","24_219","0_6"
"5578","24_220","0_6"
"5579","24_221","0_6"
"5580","24_222","0_6"
"5581","24_223","0_6"
"5582","24_224","0_6"
"5583","24_225","0_6"
"5584","24_226","0_6"
"5585","24_227","0_6"
"5586","24_228","0_6"
"5587","24_229","0_6"
"5588","24_230","0_6"
"5589","24_231","0_6"
"5590","24_232","0_6"
"5591","24_233","0_6"
"5592","24_234","0_6"
"5593","24_235","0_6"
"5594","24_236","0_6"
"5595","24_237","0_6"
"5596","24_238","0_6"
"5597","24_239","0_6"
"5598","24_240","0_6"
"5599","24_241","0_6"
"5600","24_242","0_6"
"5601","24_243","0_6"
"5602","24_244","0_6"
"5603","24_245","0_6"
"5604","24_246","0_6"
"5605","25_26","3_3"
"5606","25_27","3_5"
"5607","25_28","3_6"
"5608","25_29","3_6"
"5609","25_30","3_3"
"5610","25_31","3_6"
"5611","25_32","3_6"
"5612","25_33","3_7"
"5613","25_34","3_7"
"5614","25_35","3_7"
"5615","25_36","3_6"
"5616","25_37","3_4"
"5617","25_38","3_4"
"5618","25_39","3_4"
"5619","25_40","3_4"
"5620","25_41","3_7"
"5621","25_42","3_7"
"5622","25_43","3_7"
"5623","25_44","3_7"
"5624","25_45","3_5"
"5625","25_46","3_6"
"5626","25_47","3_5"
"5627","25_48","3_5"
"5628","25_49","3_5"
"5629","25_50","3_5"
"5630","25_51","3_7"
"5631","25_52","3_7"
"5632","25_53","2_3"
"5633","25_54","2_3"
"5634","25_55","3_3"
"5635","25_56","3_3"
"5636","25_57","2_3"
"5637","25_58","2_3"
"5638","25_59","2_3"
"5639","25_60","2_3"
"5640","25_61","3_4"
"5641","25_62","3_4"
"5642","25_63","3_3"
"5643","25_64","3_3"
"5644","25_65","3_4"
"5645","25_66","2_3"
"5646","25_67","2_3"
"5647","25_68","2_3"
"5648","25_69","3_5"
"5649","25_70","3_5"
"5650","25_71","2_3"
"5651","25_72","2_3"
"5652","25_73","2_3"
"5653","25_74","2_3"
"5654","25_75","2_3"
"5655","25_76","2_3"
"5656","25_77","3_5"
"5657","25_78","3_5"
"5658","25_79","3_7"
"5659","25_80","3_7"
"5660","25_81","3_7"
"5661","25_82","3_6"
"5662","25_83","3_7"
"5663","25_84","3_7"
"5664","25_85","3_3"
"5665","25_86","3_3"
"5666","25_87","3_7"
"5667","25_88","3_7"
"5668","25_89","3_5"
"5669","25_90","3_5"
"5670","25_91","3_3"
"5671","25_92","3_3"
"5672","25_93","3_5"
"5673","25_94","3_5"
"5674","25_95","3_7"
"5675","25_96","3_5"
"5676","25_97","3_3"
"5677","25_98","3_3"
"5678","25_99","3_6"
"5679","25_100","3_6"
"5680","25_101","3_5"
"5681","25_102","3_5"
"5682","25_103","3_5"
"5683","25_104","3_5"
"5684","25_105","1_3"
"5685","25_106","1_3"
"5686","25_107","3_3"
"5687","25_108","1_3"
"5688","25_109","3_5"
"5689","25_110","3_5"
"5690","25_111","3_5"
"5691","25_112","1_3"
"5692","25_113","1_3"
"5693","25_114","1_3"
"5694","25_115","3_5"
"5695","25_116","3_5"
"5696","25_117","3_5"
"5697","25_118","3_5"
"5698","25_119","1_3"
"5699","25_120","1_3"
"5700","25_121","3_7"
"5701","25_122","3_7"
"5702","25_123","3_4"
"5703","25_124","3_4"
"5704","25_125","3_3"
"5705","25_126","3_3"
"5706","25_127","3_3"
"5707","25_128","3_3"
"5708","25_129","3_3"
"5709","25_130","3_3"
"5710","25_131","2_3"
"5711","25_132","2_3"
"5712","25_133","3_3"
"5713","25_134","3_3"
"5714","25_135","1_3"
"5715","25_136","1_3"
"5716","25_137","3_6"
"5717","25_138","3_6"
"5718","25_139","3_3"
"5719","25_140","3_3"
"5720","25_141","3_7"
"5721","25_142","3_6"
"5722","25_143","3_3"
"5723","25_144","3_7"
"5724","25_145","2_3"
"5725","25_146","2_3"
"5726","25_147","3_6"
"5727","25_148","3_6"
"5728","25_149","2_3"
"5729","25_150","3_3"
"5730","25_151","1_3"
"5731","25_152","1_3"
"5732","25_153","3_7"
"5733","25_154","3_7"
"5734","25_155","2_3"
"5735","25_156","2_3"
"5736","25_157","2_3"
"5737","25_158","2_3"
"5738","25_159","3_3"
"5739","25_160","2_3"
"5740","25_161","2_3"
"5741","25_162","2_3"
"5742","25_163","2_3"
"5743","25_164","2_3"
"5744","25_165","0_3"
"5745","25_166","3_6"
"5746","25_167","3_4"
"5747","25_168","3_4"
"5748","25_169","3_4"
"5749","25_170","3_4"
"5750","25_171","2_3"
"5751","25_172","2_3"
"5752","25_173","3_4"
"5753","25_174","3_4"
"5754","25_175","3_7"
"5755","25_176","3_7"
"5756","25_177","0_3"
"5757","25_178","0_3"
"5758","25_179","3_7"
"5759","25_180","3_4"
"5760","25_181","3_7"
"5761","25_182","1_3"
"5762","25_183","3_4"
"5763","25_184","3_4"
"5764","25_185","3_4"
"5765","25_186","3_4"
"5766","25_187","3_7"
"5767","25_188","3_7"
"5768","25_189","1_3"
"5769","25_190","1_3"
"5770","25_191","1_3"
"5771","25_192","1_3"
"5772","25_193","1_3"
"5773","25_194","1_3"
"5774","25_195","1_3"
"5775","25_196","1_3"
"5776","25_197","1_3"
"5777","25_198","1_3"
"5778","25_199","1_3"
"5779","25_200","1_3"
"5780","25_201","3_3"
"5781","25_202","1_3"
"5782","25_203","1_3"
"5783","25_204","1_3"
"5784","25_205","1_3"
"5785","25_206","1_3"
"5786","25_207","1_3"
"5787","25_208","1_3"
"5788","25_209","1_3"
"5789","25_210","1_3"
"5790","25_211","0_3"
"5791","25_212","0_3"
"5792","25_213","0_3"
"5793","25_214","0_3"
"5794","25_215","0_3"
"5795","25_216","0_3"
"5796","25_217","0_3"
"5797","25_218","0_3"
"5798","25_219","0_3"
"5799","25_220","0_3"
"5800","25_221","0_3"
"5801","25_222","0_3"
"5802","25_223","0_3"
"5803","25_224","0_3"
"5804","25_225","0_3"
"5805","25_226","0_3"
"5806","25_227","0_3"
"5807","25_228","0_3"
"5808","25_229","0_3"
"5809","25_230","0_3"
"5810","25_231","0_3"
"5811","25_232","0_3"
"5812","25_233","0_3"
"5813","25_234","0_3"
"5814","25_235","0_3"
"5815","25_236","0_3"
"5816","25_237","0_3"
"5817","25_238","0_3"
"5818","25_239","0_3"
"5819","25_240","0_3"
"5820","25_241","0_3"
"5821","25_242","0_3"
"5822","25_243","0_3"
"5823","25_244","0_3"
"5824","25_245","0_3"
"5825","25_246","0_3"
"5826","26_27","3_5"
"5827","26_28","3_6"
"5828","26_29","3_6"
"5829","26_30","3_3"
"5830","26_31","3_6"
"5831","26_32","3_6"
"5832","26_33","3_7"
"5833","26_34","3_7"
"5834","26_35","3_7"
"5835","26_36","3_6"
"5836","26_37","3_4"
"5837","26_38","3_4"
"5838","26_39","3_4"
"5839","26_40","3_4"
"5840","26_41","3_7"
"5841","26_42","3_7"
"5842","26_43","3_7"
"5843","26_44","3_7"
"5844","26_45","3_5"
"5845","26_46","3_6"
"5846","26_47","3_5"
"5847","26_48","3_5"
"5848","26_49","3_5"
"5849","26_50","3_5"
"5850","26_51","3_7"
"5851","26_52","3_7"
"5852","26_53","2_3"
"5853","26_54","2_3"
"5854","26_55","3_3"
"5855","26_56","3_3"
"5856","26_57","2_3"
"5857","26_58","2_3"
"5858","26_59","2_3"
"5859","26_60","2_3"
"5860","26_61","3_4"
"5861","26_62","3_4"
"5862","26_63","3_3"
"5863","26_64","3_3"
"5864","26_65","3_4"
"5865","26_66","2_3"
"5866","26_67","2_3"
"5867","26_68","2_3"
"5868","26_69","3_5"
"5869","26_70","3_5"
"5870","26_71","2_3"
"5871","26_72","2_3"
"5872","26_73","2_3"
